Date,dow_d_min_1,dow_d_min_2,dow_d_min_3,dow_d_min_4,dow_d_min_5
2017-02-15,130.390625,118.53125,93.45117200000095,144.62890600000173,52.949219000001904
2017-02-16,124.41992199999731,130.390625,118.53125,93.45117200000095,144.62890600000173
2017-02-17,83.03906300000017,124.41992199999731,130.390625,118.53125,93.45117200000095
2017-02-21,91.44140600000173,83.03906300000017,124.41992199999731,130.390625,118.53125
2017-02-22,94.27148400000078,91.44140600000173,83.03906300000017,124.41992199999731,130.390625
2017-02-23,89.19921899999827,94.27148400000078,91.44140600000173,83.03906300000017,124.41992199999731
2017-02-24,94.28906299999653,89.19921899999827,94.27148400000078,91.44140600000173,83.03906300000017
2017-02-27,87.81054700000095,94.28906299999653,89.19921899999827,94.27148400000078,91.44140600000173
2017-02-28,76.57031199999983,87.81054700000095,94.28906299999653,89.19921899999827,94.27148400000078
2017-03-01,60.02929600000061,76.57031199999983,87.81054700000095,94.28906299999653,89.19921899999827
2017-03-02,211.82031199999983,60.02929600000061,76.57031199999983,87.81054700000095,94.28906299999653
2017-03-03,132.58984399999827,211.82031199999983,60.02929600000061,76.57031199999983,87.81054700000095
2017-03-06,86.10156300000017,132.58984399999827,211.82031199999983,60.02929600000061,76.57031199999983
2017-03-07,74.32031300000017,86.10156300000017,132.58984399999827,211.82031199999983,60.02929600000061
2017-03-08,69.27929700000095,74.32031300000017,86.10156300000017,132.58984399999827,211.82031199999983
2017-03-09,115.859375,69.27929700000095,74.32031300000017,86.10156300000017,132.58984399999827
2017-03-10,123.41015699999843,115.859375,69.27929700000095,74.32031300000017,86.10156300000017
2017-03-13,112.62890699999843,123.41015699999843,115.859375,69.27929700000095,74.32031300000017
2017-03-14,80.34960900000078,112.62890699999843,123.41015699999843,115.859375,69.27929700000095
2017-03-15,87.68945299999905,80.34960900000078,112.62890699999843,123.41015699999843,115.859375
2017-03-16,117.87109399999827,87.68945299999905,80.34960900000078,112.62890699999843,123.41015699999843
2017-03-17,106.609375,117.87109399999827,87.68945299999905,80.34960900000078,112.62890699999843
2017-03-20,69.43945299999905,106.609375,117.87109399999827,87.68945299999905,80.34960900000078
2017-03-21,69.75,69.43945299999905,106.609375,117.87109399999827,87.68945299999905
2017-03-22,316.77929700000095,69.75,69.43945299999905,106.609375,117.87109399999827
2017-03-23,107.2617190000019,316.77929700000095,69.75,69.43945299999905,106.609375
2017-03-24,139.27148400000078,107.2617190000019,316.77929700000095,69.75,69.43945299999905
2017-03-27,188.6601559999981,139.27148400000078,107.2617190000019,316.77929700000095,69.75
2017-03-28,165.66015699999843,188.6601559999981,139.27148400000078,107.2617190000019,316.77929700000095
2017-03-29,215.50976599999922,165.66015699999843,188.6601559999981,139.27148400000078,107.2617190000019
2017-03-30,59.701171999997314,215.50976599999922,165.66015699999843,188.6601559999981,139.27148400000078
2017-03-31,110.17968800000017,59.701171999997314,215.50976599999922,165.66015699999843,188.6601559999981
2017-04-03,61.910155999998096,110.17968800000017,59.701171999997314,215.50976599999922,165.66015699999843
2017-04-04,174.5195309999981,61.910155999998096,110.17968800000017,59.701171999997314,215.50976599999922
2017-04-05,95.98828199999843,174.5195309999981,61.910155999998096,110.17968800000017,59.701171999997314
2017-04-06,247.94921899999827,95.98828199999843,174.5195309999981,61.910155999998096,110.17968800000017
2017-04-07,134.29101599999922,247.94921899999827,95.98828199999843,174.5195309999981,61.910155999998096
2017-04-10,119.1210940000019,134.29101599999922,247.94921899999827,95.98828199999843,174.5195309999981
